id,color,turn,p,i,d
4266,15,-1,1.62,6.475939,-9.1125
4267,15,8,1.62,6.486437,0
4268,15,8,1.62,6.496935,0
4269,19,-1,1.296,6.506382,-9.1125
4270,18,-1,0.972,6.513731,-9.1125
4271,19,-1,0.648,6.51898,-9.1125
4272,19,7,0.648,6.523179,0
4273,19,-2,0.324,6.526328,-9.1125
4274,19,6,0.324,6.528428,0
4275,19,6,0.324,6.530527,0
4276,19,6,0.324,6.532626,0
4277,17,16,0.648,6.535775,9.1125
4278,14,26,1.296,6.542074,18.225
4279,13,26,1.944,6.552572,18.225
4280,12,17,2.268,6.566219,9.1125
4281,11,18,2.592,6.581965,9.1125
4282,11,18,2.916,6.599811,9.1125
4283,9,18,3.24,6.619757,9.1125
4284,10,9,3.24,6.640752,0
4285,10,19,3.564,6.662796,9.1125
4286,10,0,3.24,6.684842,-9.1125
4287,9,19,3.564,6.706886,9.1125
4288,11,0,3.24,6.728931,-9.1125
4289,11,9,3.24,6.749927,0
4290,11,0,2.916,6.769872,-9.1125
4291,11,9,2.916,6.788768,0
4292,11,9,2.916,6.807663,0
4293,11,9,2.916,6.826559,0
4294,11,9,2.916,6.845455,0
4295,11,9,2.916,6.864351,0
4296,11,9,2.916,6.883247,0
4297,11,9,2.916,6.902143,0
4298,11,9,2.916,6.921038,0
4299,13,9,2.916,6.939934,0
4300,13,0,2.592,6.95778,-9.1125
4301,15,0,2.268,6.973526,-9.1125
4302,18,-9,1.62,6.986124,-18.225
4303,18,-10,0.972,6.994522,-18.225
4304,20,-1,0.648,6.999771,-9.1125
4305,22,-11,0,7.00187,-18.225
4306,22,-2,-0.324,7.00082,-9.1125
4307,23,-2,-0.648,6.997671,-9.1125
4308,23,6,-0.648,6.993472,0
4309,23,-3,-0.972,6.988223,-9.1125
4310,23,6,-0.972,6.981925,0
4311,26,-3,-1.296,6.974576,-9.1125
4312,28,-3,-1.62,6.965128,-9.1125
4313,29,-13,-2.268,6.952531,-18.225
4314,29,-4,-2.592,6.936785,-9.1125
4315,28,4,-2.592,6.919989,0
4316,28,4,-2.592,6.903193,0
4317,29,4,-2.592,6.886397,0
4318,29,4,-2.592,6.869601,0
4319,29,-5,-2.916,6.851755,-9.1125
4320,28,13,-2.592,6.833909,9.1125
4321,29,4,-2.592,6.817113,0
4322,27,4,-2.592,6.800317,0
4323,24,23,-1.944,6.785621,18.225
4324,25,14,-1.62,6.774073,9.1125
4325,23,14,-1.296,6.764626,9.1125
4326,24,5,-1.296,6.756227,0
4327,23,14,-0.972,6.748879,9.1125
4328,23,5,-0.972,6.74258,0
4329,23,5,-0.972,6.736282,0
4330,23,5,-0.972,6.729983,0
4331,23,5,-0.972,6.723685,0
4332,23,5,-0.972,6.717386,0
4333,23,5,-0.972,6.711088,0
4334,23,5,-0.972,6.704789,0
4335,23,5,-0.972,6.69849,0
4336,22,15,-0.648,6.693242,9.1125
4337,22,6,-0.648,6.689042,0
4338,22,6,-0.648,6.684843,0
4339,22,6,-0.648,6.680644,0
4340,22,6,-0.648,6.676445,0
4341,23,6,-0.648,6.672245,0
4342,23,6,-0.648,6.668046,0
4343,23,-3,-0.972,6.662797,-9.1125
4344,23,5,-0.972,6.656498,0
4345,23,5,-0.972,6.6502,0
4346,23,5,-0.972,6.643901,0
4347,25,5,-0.972,6.637603,0
4348,26,-3,-1.296,6.630254,-9.1125
4349,26,-4,-1.62,6.620807,-9.1125
4350,26,-4,-1.944,6.609259,-9.1125
4351,26,4,-1.944,6.596662,0
4352,26,4,-1.944,6.584065,0
4353,26,4,-1.944,6.571467,0
4354,26,4,-1.944,6.55887,0
4355,30,-4,-2.268,6.545223,-9.1125
4356,31,-14,-2.916,6.528428,-18.225
4357,31,-5,-3.24,6.508482,-9.1125
4358,31,-6,-3.564,6.486437,-9.1125
4359,31,2,-3.564,6.463343,0
4360,32,2,-3.564,6.440248,0
4361,32,2,-3.564,6.417153,0
4362,32,-6,-3.888,6.393009,-9.1125
4363,32,2,-3.888,6.367815,0
4364,32,2,-3.888,6.34262,0
4365,32,2,-3.888,6.317426,0
4366,32,2,-3.888,6.292232,0
4367,33,2,-3.888,6.267037,0
4368,33,2,-3.888,6.241843,0
4369,33,-7,-4.212,6.215599,-9.1125
4370,34,1,-4.212,6.188305,0
4371,34,1,-4.212,6.161011,0
4372,34,-7,-4.536,6.132668,-9.1125
4373,35,1,-4.536,6.103274,0
4374,35,1,-4.536,6.073881,0
4375,35,-7,-4.86,6.043438,-9.1125
4376,35,1,-4.86,6.011945,0
4377,35,1,-4.86,5.980453,0
4378,35,1,-4.86,5.948959,0
4379,35,1,-4.86,5.917467,0
4380,35,1,-4.86,5.885973,0
4381,35,0,-4.86,5.85448,0
4382,35,0,-4.86,5.822988,0
4383,35,0,-4.86,5.791494,0
4384,35,0,-4.86,5.760001,0
4385,33,10,-4.536,5.729558,9.1125
4386,33,10,-4.212,5.701215,9.1125
4387,35,1,-4.212,5.673921,0
4388,35,-8,-4.536,5.645578,-9.1125
4389,34,1,-4.536,5.616185,0
4390,35,1,-4.536,5.586792,0
4391,35,1,-4.536,5.557398,0
4392,35,-8,-4.86,5.526956,-9.1125
4393,36,0,-4.86,5.495462,0
4394,36,0,-4.86,5.463969,0
4395,36,-8,-5.184,5.431427,-9.1125
4396,36,0,-5.184,5.397834,0
4397,36,0,-5.184,5.364242,0
4398,37,0,-5.184,5.330649,0
4399,35,0,-5.184,5.297057,0
4400,34,9,-4.86,5.264514,9.1125
4401,29,28,-3.888,5.236171,27.3375
4402,28,20,-3.24,5.213077,18.225
4403,24,30,-2.268,5.19523,27.3375
4404,24,21,-1.62,5.182633,18.225
4405,21,22,-0.972,5.174235,18.225
4406,20,23,-0.324,5.170036,18.225
4407,16,23,0.324,5.170036,18.225
4408,15,24,0.972,5.174235,18.225
4409,10,43,2.268,5.184733,36.450001
4410,10,26,2.916,5.201529,18.225
4411,10,17,3.24,5.221474,9.1125
4412,10,8,3.24,5.24247,0
4413,11,8,3.24,5.263465,0
4414,11,8,3.24,5.28446,0
4415,11,0,2.916,5.304405,-9.1125
4416,8,17,3.24,5.324351,9.1125
4417,8,18,3.564,5.346396,9.1125
4418,8,18,3.888,5.37054,9.1125
4419,8,9,3.888,5.395734,0
4420,8,9,3.888,5.420929,0
4421,6,18,4.212,5.447173,9.1125
4422,6,19,4.536,5.475516,9.1125
4423,6,10,4.536,5.50491,0
4424,6,10,4.536,5.534303,0
4425,5,19,4.86,5.564745,9.1125
4426,5,10,4.86,5.596239,0
4427,5,10,4.86,5.627732,0
4428,5,10,4.86,5.659225,0
4429,5,10,4.86,5.690718,0
4430,5,10,4.86,5.722211,0
4431,5,10,4.86,5.753704,0
4432,5,10,4.86,5.785197,0
4433,5,10,4.86,5.81669,0
4434,5,10,4.86,5.848183,0
4435,5,10,4.86,5.879676,0
4436,5,10,4.86,5.911169,0
4437,5,10,4.86,5.942662,0
4438,6,10,4.86,5.974155,0
4439,5,10,4.86,6.005648,0
4440,7,1,4.536,6.036091,-9.1125
4441,7,10,4.536,6.065484,0
4442,7,1,4.212,6.093827,-9.1125
4443,8,10,4.212,6.121121,0
4444,9,0,3.888,6.147365,-9.1125
4445,12,0,3.564,6.171509,-9.1125
4446,12,-9,2.916,6.192504,-18.225
4447,12,0,2.592,6.210351,-9.1125
4448,12,8,2.592,6.227147,0
4449,12,8,2.592,6.243943,0
4450,12,8,2.592,6.260738,0
4451,14,8,2.592,6.277534,0
4452,15,0,2.268,6.293281,-9.1125
4453,15,0,1.944,6.306928,-9.1125
4454,15,-1,1.62,6.318475,-9.1125
4455,15,7,1.62,6.328973,0
4456,17,7,1.62,6.339471,0
4457,18,-1,1.296,6.348918,-9.1125
4458,18,-1,0.972,6.356267,-9.1125
4459,18,-2,0.648,6.361516,-9.1125
4460,21,-2,0.324,6.364665,-9.1125
4461,21,-2,0,6.365715,-9.1125
4462,21,-3,-0.324,6.364665,-9.1125
4463,21,6,-0.324,6.362566,0
4464,21,6,-0.324,6.360466,0
4465,21,6,-0.324,6.358366,0
4466,21,6,-0.324,6.356267,0
4467,20,15,0,6.355217,9.1125
4468,20,6,0,6.355217,0
4469,19,15,0.324,6.356267,9.1125
4470,19,6,0.324,6.358366,0
4471,19,6,0.324,6.360466,0
4472,19,6,0.324,6.362566,0
4473,19,6,0.324,6.364665,0
4474,17,16,0.648,6.367814,9.1125
4475,15,16,0.972,6.373063,9.1125
4476,14,26,1.62,6.381461,18.225
4477,14,17,1.944,6.393008,9.1125
4478,14,8,1.944,6.405605,0
4479,14,8,1.944,6.418203,0
4480,11,17,2.268,6.431849,9.1125
4481,9,27,2.916,6.448646,18.225
4482,9,28,3.564,6.469641,18.225
4483,9,10,3.564,6.492735,0
4484,8,19,3.888,6.51688,9.1125
4485,8,10,3.888,6.542074,0
4486,8,10,3.888,6.567268,0
4487,8,10,3.888,6.592463,0
4488,8,10,3.888,6.617657,0
4489,7,19,4.212,6.643901,9.1125
4490,5,20,4.536,6.672245,9.1125
4491,5,20,4.86,6.702688,9.1125
4492,5,11,4.86,6.73418,0
4493,5,11,4.86,6.765674,0
4494,6,11,4.86,6.797167,0
4495,6,11,4.86,6.82866,0
4496,7,2,4.536,6.859103,-9.1125
4497,7,11,4.536,6.888495,0
4498,7,2,4.212,6.916839,-9.1125
4499,7,11,4.212,6.944133,0
4500,7,11,4.212,6.971426,0
4501,7,11,4.212,6.998721,0
4502,7,11,4.212,7.026014,0
4503,11,1,3.888,7.052258,-9.1125
4504,11,1,3.564,7.076403,-9.1125
4505,11,-8,2.916,7.097398,-18.225
4506,11,10,2.916,7.116293,0
4507,12,10,2.916,7.13519,0
4508,12,10,2.916,7.154085,0
4509,12,0,2.592,7.171931,-9.1125
4510,13,9,2.592,7.188727,0
4511,16,0,2.268,7.204473,-9.1125
4512,16,-9,1.62,7.217071,-18.225
4513,16,0,1.296,7.226519,-9.1125
4514,19,0,0.972,7.233867,-9.1125
4515,19,-1,0.648,7.239116,-9.1125
4516,20,-1,0.324,7.242265,-9.1125
4517,20,7,0.324,7.244364,0
4518,20,-1,0,7.245414,-9.1125
4519,25,-2,-0.324,7.244364,-9.1125
4520,25,-11,-0.972,7.240165,-18.225
4521,24,-3,-1.296,7.232817,-9.1125
4522,24,5,-1.296,7.224419,0
4523,24,5,-1.296,7.216021,0
4524,24,5,-1.296,7.207623,0
4525,28,-3,-1.62,7.198175,-9.1125
4526,28,-3,-1.944,7.186627,-9.1125
4527,28,-13,-2.592,7.171931,-18.225
4528,28,4,-2.592,7.155135,0
4529,29,4,-2.592,7.138339,0
4530,31,-4,-2.916,7.120493,-9.1125
4531,31,-5,-3.24,7.100547,-9.1125
4532,31,-5,-3.564,7.078503,-9.1125
4533,31,3,-3.564,7.055408,0
4534,31,3,-3.564,7.032313,0
4535,32,3,-3.564,7.009219,0
4536,32,3,-3.564,6.986124,0
4537,32,-6,-3.888,6.96198,-9.1125
4538,32,3,-3.888,6.936786,0
4539,33,3,-3.888,6.911591,0
4540,32,2,-3.888,6.886397,0
4541,32,2,-3.888,6.861202,0
4542,32,2,-3.888,6.836008,0
4543,33,2,-3.888,6.810813,0
4544,33,2,-3.888,6.785619,0
4545,34,-6,-4.212,6.759375,-9.1125
4546,34,2,-4.212,6.732081,0
4547,33,2,-4.212,6.704787,0
4548,34,2,-4.212,6.677494,0
4549,33,2,-4.212,6.6502,0
4550,32,2,-4.212,6.622906,0
4551,32,11,-3.888,6.596662,9.1125
4552,33,2,-3.888,6.571467,0
4553,33,2,-3.888,6.546273,0
4554,32,2,-3.888,6.521079,0
4555,32,2,-3.888,6.495884,0
4556,32,2,-3.888,6.47069,0
4557,32,2,-3.888,6.445496,0
4558,31,11,-3.564,6.421351,9.1125
4559,31,2,-3.564,6.398257,0
4560,32,2,-3.564,6.375162,0
4561,31,2,-3.564,6.352067,0
4562,31,2,-3.564,6.328973,0
4563,31,2,-3.564,6.305879,0
4564,31,2,-3.564,6.282784,0
4565,31,2,-3.564,6.259689,0
4566,30,12,-3.24,6.237645,9.1125
4567,27,12,-2.916,6.217699,9.1125
4568,27,12,-2.592,6.199853,9.1125
4569,27,13,-2.268,6.184107,9.1125
4570,24,13,-1.944,6.17046,9.1125
4571,22,23,-1.296,6.159962,18.225
4572,22,23,-0.648,6.153663,18.225
4573,22,5,-0.648,6.149464,0
4574,22,5,-0.648,6.145265,0
4575,22,5,-0.648,6.141066,0
4576,21,14,-0.324,6.137917,9.1125
4577,22,5,-0.324,6.135817,0
4578,23,-3,-0.648,6.132668,-9.1125
4579,23,5,-0.648,6.128469,0
4580,23,-3,-0.972,6.12322,-9.1125
4581,23,5,-0.972,6.116921,0
4582,23,5,-0.972,6.110623,0
4583,24,5,-0.972,6.104324,0
4584,22,5,-0.972,6.098026,0
4585,22,14,-0.648,6.092777,9.1125
4586,22,5,-0.648,6.088577,0
4587,23,5,-0.648,6.084378,0
4588,23,5,-0.648,6.080179,0
4589,23,-4,-0.972,6.07493,-9.1125
4590,24,5,-0.972,6.068631,0
4591,25,-4,-1.296,6.061283,-9.1125
4592,25,4,-1.296,6.052885,0
4593,25,-4,-1.62,6.043437,-9.1125
4594,25,4,-1.62,6.032939,0
4595,25,4,-1.62,6.022442,0
4596,25,4,-1.62,6.011944,0
4597,27,4,-1.62,6.001446,0
4598,28,-5,-1.944,5.989899,-9.1125
4599,28,-5,-2.268,5.976252,-9.1125
4600,29,-5,-2.592,5.960505,-9.1125
4601,29,3,-2.592,5.943709,0
4602,29,-6,-2.916,5.925863,-9.1125
4603,29,2,-2.916,5.906968,0
4604,29,2,-2.916,5.888072,0
4605,27,12,-2.592,5.870225,9.1125
4606,27,12,-2.268,5.854479,9.1125
4607,27,3,-2.268,5.839783,0
4608,28,3,-2.268,5.825086,0
4609,28,3,-2.268,5.81039,0
4610,28,-5,-2.592,5.794643,-9.1125
4611,29,3,-2.592,5.777847,0
4612,29,3,-2.592,5.761052,0
4613,29,-6,-2.916,5.743206,-9.1125
4614,29,2,-2.916,5.724309,0
4615,29,2,-2.916,5.705414,0
4616,29,2,-2.916,5.686518,0
4617,30,2,-2.916,5.667622,0
4618,32,-6,-3.24,5.647676,-9.1125
4619,37,-25,-4.212,5.623532,-27.3375
4620,37,-17,-4.86,5.594139,-18.225
4621,37,-18,-5.508,5.560547,-18.225
4622,39,0,-5.508,5.524855,0
4623,39,-9,-5.832,5.488113,-9.1125
4624,39,-9,-6.156,5.449272,-9.1125
4625,39,0,-6.156,5.409381,0
4626,42,-10,-6.48,5.368441,-9.1125
4627,42,-10,-6.804,5.325401,-9.1125
4628,42,-10,-7.128,5.280261,-9.1125
4629,42,-1,-7.128,5.234071,0
4630,42,-1,-7.128,5.187881,0
4631,42,-1,-7.128,5.141692,0
4632,39,7,-6.804,5.096552,9.1125
4633,39,7,-6.48,5.053512,9.1125
4634,40,7,-6.156,5.012571,9.1125
4635,40,-1,-6.156,4.97268,0
4636,40,-10,-6.48,4.93174,-9.1125
4637,40,-1,-6.48,4.889749,0
4638,40,-1,-6.48,4.847759,0
4639,40,-1,-6.48,4.805768,0
4640,39,7,-6.156,4.764828,9.1125
4641,39,-1,-6.156,4.724937,0
4642,39,-1,-6.156,4.685046,0
4643,39,-1,-6.156,4.645155,0
4644,39,-1,-6.156,4.605264,0
4645,36,7,-5.832,4.566422,9.1125
4646,35,17,-5.184,4.530731,18.225
4647,35,8,-4.86,4.498188,9.1125
4648,32,9,-4.536,4.467745,9.1125
4649,32,9,-4.212,4.439402,9.1125
4650,30,19,-3.564,4.414207,18.225
4651,28,10,-3.24,4.392162,9.1125
4652,28,20,-2.592,4.373267,18.225
4653,28,1,-2.592,4.356471,0
4654,28,1,-2.592,4.339675,0
4655,25,11,-2.268,4.323928,9.1125
4656,23,20,-1.62,4.311331,18.225
4657,23,21,-0.972,4.302933,18.225
4658,23,3,-0.972,4.296635,0
4659,23,3,-0.972,4.290336,0
4660,20,12,-0.648,4.285087,9.1125
4661,18,22,0,4.282988,18.225
4662,16,23,0.648,4.285087,18.225
4663,16,23,1.296,4.291386,18.225
4664,16,5,1.296,4.299784,0
4665,14,15,1.62,4.309231,9.1125
4666,14,15,1.944,4.320779,9.1125
4667,14,6,1.944,4.333376,0
4668,14,6,1.944,4.345973,0
4669,14,6,1.944,4.358571,0
4670,11,15,2.268,4.372218,9.1125
4671,11,16,2.592,4.387964,9.1125
4672,11,16,2.916,4.40581,9.1125
4673,11,7,2.916,4.424706,0
4674,11,7,2.916,4.443602,0
4675,13,7,2.916,4.462497,0
4676,14,-2,2.592,4.480343,-9.1125
4677,14,-2,2.268,4.49609,-9.1125
4678,14,-2,1.944,4.509737,-9.1125
4679,15,6,1.944,4.522334,0
4680,15,6,1.944,4.534931,0
4681,16,-2,1.62,4.546479,-9.1125
4682,16,6,1.62,4.556976,0
4683,16,-3,1.296,4.566424,-9.1125
4684,16,5,1.296,4.574822,0
4685,17,5,1.296,4.58322,0
4686,17,5,1.296,4.591618,0
4687,17,-3,0.972,4.598966,-9.1125
4688,17,5,0.972,4.605265,0
4689,17,5,0.972,4.611564,0
4690,18,5,0.972,4.617862,0
4691,19,-3,0.648,4.623111,-9.1125
4692,19,5,0.648,4.62731,0
4693,19,-4,0.324,4.630459,-9.1125
4694,19,4,0.324,4.632559,0
4695,20,4,0.324,4.634658,0
4696,19,4,0.324,4.636757,0
4697,19,4,0.324,4.638857,0
4698,19,4,0.324,4.640956,0
4699,18,14,0.648,4.644105,9.1125
4700,17,5,0.648,4.648304,0
4701,14,24,1.296,4.654603,18.225
4702,14,15,1.62,4.664051,9.1125
4703,14,15,1.944,4.675598,9.1125
4704,11,16,2.268,4.689245,9.1125
4705,11,16,2.592,4.704991,9.1125
4706,9,26,3.24,4.723887,18.225
4707,8,17,3.564,4.745932,9.1125
4708,8,17,3.888,4.770076,9.1125
4709,8,8,3.888,4.79527,0
4710,8,8,3.888,4.820465,0
4711,7,18,4.212,4.846709,9.1125
4712,7,9,4.212,4.874003,0
4713,7,9,4.212,4.901297,0
4714,7,9,4.212,4.928591,0
4715,7,9,4.212,4.955884,0
4716,7,9,4.212,4.983178,0
4717,7,9,4.212,5.010472,0
4718,7,9,4.212,5.037766,0
4719,7,9,4.212,5.06506,0
4720,8,9,4.212,5.092353,0
4721,10,0,3.888,5.118598,-9.1125
4722,10,0,3.564,5.142742,-9.1125
4723,10,0,3.24,5.164786,-9.1125
4724,10,8,3.24,5.185781,0
4725,10,8,3.24,5.206777,0
4726,11,8,3.24,5.227772,0
4727,13,0,2.916,5.247717,-9.1125
4728,15,-10,2.268,5.264513,-18.225
4729,14,-1,1.944,5.27816,-9.1125
4730,15,7,1.944,5.290758,0
4731,14,7,1.944,5.303355,0
4732,15,7,1.944,5.315952,0
4733,15,7,1.944,5.328549,0
4734,15,-2,1.62,5.340096,-9.1125
4735,11,25,2.268,5.352694,18.225
4736,10,17,2.592,5.36844,9.1125
4737,10,26,3.24,5.387336,18.225
4738,10,8,3.24,5.408331,0
4739,10,8,3.24,5.429327,0
4740,9,18,3.564,5.451371,9.1125
4741,7,18,3.888,5.475515,9.1125
4742,6,18,4.212,5.50176,9.1125
4743,6,19,4.536,5.530103,9.1125
4744,6,10,4.536,5.559496,0
4745,6,10,4.536,5.588889,0
4746,3,19,4.86,5.619332,9.1125
4747,3,19,5.184,5.651875,9.1125
4748,3,20,5.508,5.686517,9.1125
4749,3,11,5.508,5.722208,0
4750,3,11,5.508,5.7579,0
4751,3,11,5.508,5.793592,0
4752,3,11,5.508,5.829284,0
4753,3,11,5.508,5.864976,0
4754,3,11,5.508,5.900668,0
4755,3,11,5.508,5.936359,0
4756,3,11,5.508,5.972051,0
4757,4,11,5.508,6.007743,0
4758,4,11,5.508,6.043435,0
4759,4,2,5.184,6.078076,-9.1125
4760,6,11,5.184,6.111669,0
4761,7,1,4.86,6.144212,-9.1125
4762,7,1,4.536,6.174654,-9.1125
4763,7,1,4.212,6.202998,-9.1125
4764,8,10,4.212,6.230292,0
4765,8,10,4.212,6.257586,0
4766,8,1,3.888,6.28383,-9.1125
4767,9,10,3.888,6.309024,0
4768,11,0,3.564,6.333169,-9.1125
4769,11,0,3.24,6.355213,-9.1125
4770,11,0,2.916,6.375159,-9.1125
4771,11,9,2.916,6.394054,0
4772,12,9,2.916,6.41295,0
4773,13,0,2.592,6.430797,-9.1125
4774,13,9,2.592,6.447592,0
4775,13,0,2.268,6.463338,-9.1125
4776,14,8,2.268,6.478035,0
4777,14,8,2.268,6.492732,0
4778,14,0,1.944,6.506379,-9.1125
4779,15,8,1.944,6.518976,0
4780,15,8,1.944,6.531573,0
4781,15,0,1.62,6.54312,-9.1125
4782,16,8,1.62,6.553618,0
4783,16,8,1.62,6.564116,0
4784,16,-1,1.296,6.573564,-9.1125
4785,16,7,1.296,6.581962,0
4786,16,7,1.296,6.59036,0
4787,16,7,1.296,6.598758,0
4788,19,-1,0.972,6.606106,-9.1125
4789,19,-1,0.648,6.611355,-9.1125
4790,19,-2,0.324,6.614504,-9.1125
4791,19,6,0.324,6.616603,0
4792,20,6,0.324,6.618703,0
4793,22,-2,0,6.619752,-9.1125
4794,22,-2,-0.324,6.618703,-9.1125
4795,21,6,-0.324,6.616603,0
4796,21,6,-0.324,6.614504,0
4797,21,6,-0.324,6.612405,0
4798,21,6,-0.324,6.610305,0
4799,21,6,-0.324,6.608206,0
4800,21,6,-0.324,6.606107,0
4801,23,6,-0.324,6.604007,0
4802,23,-3,-0.648,6.600858,-9.1125
4803,24,-3,-0.972,6.595609,-9.1125
4804,24,5,-0.972,6.589311,0
4805,25,-3,-1.296,6.581963,-9.1125
4806,25,5,-1.296,6.573565,0
4807,25,-4,-1.62,6.564117,-9.1125
4808,24,14,-1.296,6.554669,9.1125
4809,26,-4,-1.62,6.545221,-9.1125
4810,26,4,-1.62,6.534724,0
4811,26,-4,-1.944,6.523176,-9.1125
4812,25,14,-1.62,6.511629,9.1125
4813,24,4,-1.62,6.501131,0
4814,25,14,-1.296,6.491683,9.1125
4815,24,5,-1.296,6.483285,0
4816,24,5,-1.296,6.474887,0
4817,24,5,-1.296,6.466489,0
4818,24,5,-1.296,6.458091,0
4819,24,5,-1.296,6.449693,0
4820,23,14,-0.972,6.442345,9.1125
4821,23,5,-0.972,6.436046,0
4822,23,5,-0.972,6.429748,0
4823,23,5,-0.972,6.423449,0
4824,23,5,-0.972,6.41715,0
4825,23,5,-0.972,6.410852,0
4826,23,5,-0.972,6.404553,0
4827,23,5,-0.972,6.398255,0
4828,18,24,-0.324,6.394055,18.225
4829,18,24,0.324,6.394055,18.225
4830,15,25,0.972,6.398255,18.225
4831,15,16,1.296,6.405603,9.1125
4832,15,17,1.62,6.415051,9.1125
4833,14,17,1.944,6.426598,9.1125
4834,14,8,1.944,6.439195,0
4835,14,8,1.944,6.451793,0
4836,14,8,1.944,6.46439,0
4837,13,17,2.268,6.478037,9.1125
4838,11,18,2.592,6.493783,9.1125
4839,11,18,2.916,6.511629,9.1125
4840,11,9,2.916,6.530525,0
4841,11,9,2.916,6.549421,0
4842,9,18,3.24,6.569366,9.1125
4843,8,19,3.564,6.591411,9.1125
4844,8,19,3.888,6.615555,9.1125
4845,8,10,3.888,6.64075,0
4846,8,10,3.888,6.665944,0
4847,8,10,3.888,6.691139,0
4848,8,10,3.888,6.716333,0
4849,8,10,3.888,6.741528,0
4850,8,10,3.888,6.766722,0
4851,8,10,3.888,6.791916,0
4852,8,10,3.888,6.817111,0
4853,9,10,3.888,6.842305,0
4854,11,1,3.564,6.866449,-9.1125
4855,11,1,3.24,6.888494,-9.1125
4856,11,0,2.916,6.90844,-9.1125
4857,11,9,2.916,6.927335,0
4858,11,9,2.916,6.946231,0
4859,16,0,2.592,6.964077,-9.1125
4860,16,-9,1.944,6.978774,-18.225
4861,16,-9,1.296,6.989272,-18.225
4862,18,8,1.296,6.99767,0
4863,19,-1,0.972,7.005018,-9.1125
4864,21,-10,0.324,7.009217,-18.225
4865,21,-2,0,7.010267,-9.1125
4866,24,-11,-0.648,7.008168,-18.225
4867,26,-3,-0.972,7.002919,-9.1125
4868,25,-12,-1.62,6.994521,-18.225
4869,27,-4,-1.944,6.982973,-9.1125
4870,26,5,-1.944,6.970376,0
4871,26,5,-1.944,6.957779,0
4872,26,5,-1.944,6.945181,0
4873,27,4,-1.944,6.932584,0
4874,27,4,-1.944,6.919987,0
4875,27,-4,-2.268,6.90634,-9.1125
4876,27,4,-2.268,6.891644,0
4877,27,4,-2.268,6.876947,0
4878,27,4,-2.268,6.86225,0
4879,27,4,-2.268,6.847554,0
4880,28,4,-2.268,6.832858,0
4881,28,4,-2.268,6.818161,0
4882,29,-4,-2.592,6.802414,-9.1125
4883,29,4,-2.592,6.785619,0
4884,29,-5,-2.916,6.767773,-9.1125
4885,29,3,-2.916,6.748877,0
4886,29,3,-2.916,6.729981,0
4887,29,3,-2.916,6.711085,0
4888,32,-5,-3.24,6.69114,-9.1125
4889,32,-6,-3.564,6.669095,-9.1125
4890,32,-6,-3.888,6.64495,-9.1125
4891,32,2,-3.888,6.619756,0
4892,34,2,-3.888,6.594562,0
4893,35,-6,-4.212,6.568317,-9.1125
4894,35,-7,-4.536,6.539974,-9.1125
4895,35,-7,-4.86,6.509531,-9.1125
4896,35,1,-4.86,6.478038,0
4897,35,1,-4.86,6.446545,0
4898,35,1,-4.86,6.415052,0
4899,35,1,-4.86,6.383559,0
4900,35,1,-4.86,6.352066,0
4901,36,1,-4.86,6.320573,0
4902,36,1,-4.86,6.28908,0
4903,36,-8,-5.184,6.256537,-9.1125
4904,37,1,-5.184,6.222945,0
4905,37,1,-5.184,6.189353,0
4906,36,0,-5.184,6.15576,0
4907,36,0,-5.184,6.122168,0
4908,37,0,-5.184,6.088575,0
4909,36,0,-5.184,6.054983,0
4910,36,0,-5.184,6.02139,0
4911,36,0,-5.184,5.987798,0
4912,36,0,-5.184,5.954206,0
4913,37,0,-5.184,5.920613,0
4914,38,-8,-5.508,5.885972,-9.1125
4915,38,0,-5.508,5.85028,0
4916,38,-9,-5.832,5.813538,-9.1125
4917,39,0,-5.832,5.775747,0
4918,39,0,-5.832,5.737956,0
4919,40,-9,-6.156,5.699115,-9.1125
4920,39,0,-6.156,5.659224,0
4921,39,0,-6.156,5.619333,0
4922,39,0,-6.156,5.579442,0
4923,39,0,-6.156,5.539551,0
4924,39,0,-6.156,5.49966,0
4925,39,0,-6.156,5.459769,0
4926,38,8,-5.832,5.420928,9.1125
4927,34,8,-5.508,5.384186,9.1125
4928,34,18,-4.86,5.350594,18.225
4929,34,9,-4.536,5.320151,9.1125
4930,33,10,-4.212,5.291807,9.1125
4931,33,1,-4.212,5.264513,0
4932,31,10,-3.888,5.238269,9.1125
4933,31,10,-3.564,5.214125,9.1125
4934,31,1,-3.564,5.191031,0
4935,31,1,-3.564,5.167936,0
4936,31,1,-3.564,5.144842,0
4937,31,1,-3.564,5.121747,0
4938,32,1,-3.564,5.098652,0
4939,32,1,-3.564,5.075558,0
4940,32,-7,-3.888,5.051414,-9.1125
4941,32,1,-3.888,5.026219,0
4942,32,1,-3.888,5.001025,0
4943,32,1,-3.888,4.975831,0
4944,33,1,-3.888,4.950636,0
4945,37,-17,-4.536,4.923342,-18.225
4946,39,-18,-5.184,4.891849,-18.225
4947,42,-28,-6.156,4.855108,-27.3375
4948,42,-20,-6.804,4.813118,-18.225
4949,44,-11,-7.128,4.767977,-9.1125
4950,46,-21,-7.776,4.719688,-18.225
4951,46,-12,-8.1,4.668251,-9.1125
4952,46,-12,-8.424001,4.614713,-9.1125
4953,48,-3,-8.424001,4.560125,0
4954,48,-13,-8.748,4.504488,-9.1125
4955,48,-13,-9.072001,4.446751,-9.1125
4956,48,-4,-9.072001,4.387964,0
